scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0040,v26_dominant,no_switch,0.7968,0.25,0.6068,0.1991,0.108,0.3455,30.0,0.4,0.49,0.0,0.5673741253525133,0.1129692832764505,56.74,56.74,0.0,False,no_switch,None,None,1241.0,None,15.62,18,0,13000,0.05,0.1,2,43.26258746474866,86.4,63486.70685280297,56.73741253525133,0.0,55860.493147197034,6940,0.0821,5860,0.5,6,0.12,5198,137019550197.99348,802955.5115312054,662,158110800939.41644,0,v26
sweep_0041,v27_dominant,full_switch,0.7592,0.25,0.5986,0.1805,0.1659,0.4952,30.0,0.4,0.49,1.0,1.0,0.8672413793103448,56.74,100.0,43.26,True,full_switch,5552.0,5552.0,1907.0,3645.0,43.56,16,0,13000,0.05,0.1,2,0.0,0.0,49001.17220460636,100.0,86.4,70346.02779539366,7257,0.059,5220,0.5,6,0.12,693,0.0,0,4527,350935114902.3153,993096.0410472564,v27
sweep_0042,v27_dominant,full_switch,0.4636,0.25,0.3299,0.1695,0.1375,0.6863,30.0,0.4,0.49,1.0,1.0,0.8658387622149837,56.74,100.0,43.26,True,full_switch,6075.0,6075.0,1825.0,4250.0,43.15,16,0,13000,0.05,0.1,2,0.0,0.0,49082.81437463013,100.0,86.4,70264.38562536988,7548,0.0183,4912,0.5,6,0.12,659,0.0,0,4253,350527826740.97797,825759.8564076722,v27
sweep_0043,v26_dominant,no_switch,0.6421,0.25,0.3417,0.0995,0.1996,0.1517,30.0,0.4,0.49,0.0,0.5673664319629602,0.019036388140161724,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.88,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64316.23204512176,56.73664319629601,0.0,55030.96795487824,768,0.016,5936,0.5,6,0.12,5823,138812333106.0495,1151952.299945165,113,155760752318.84647,0,v26
sweep_0044,contested,no_switch,0.3042,0.25,0.722,0.1429,0.282,0.6358,30.0,0.4,0.49,0.4409722222222222,0.56737060138721,0.5415596702257062,56.74,56.74,0.0,False,no_switch,None,None,2423.0,None,12.91,76,0,13000,0.05,0.1,2,43.262939861279,48.3,58720.3157769038,56.737060138721,38.1,60626.884223096204,165974,0.0554,7399,0.5,6,0.12,3392,126733566625.49622,73578006.33635378,4007,171600806681.92783,46993868.664610304,v27
sweep_0045,v27_dominant,full_switch,0.6344,0.25,0.4075,0.2528,0.2394,0.3735,30.0,0.4,0.49,1.0,1.0,0.8863636363636364,56.74,100.0,43.26,True,full_switch,5754.0,5754.0,1819.0,3935.0,45.16,16,0,13000,0.05,0.1,2,0.0,0.0,48681.93335788026,100.0,86.4,70665.26664211975,8034,0.0053,6952,0.5,6,0.12,790,0.0,0,6162,352527701219.81085,424894.1039201631,v27
sweep_0046,v27_dominant,full_switch,0.4295,0.25,0.4466,0.2215,0.2988,0.3975,30.0,0.4,0.49,1.0,1.0,0.8725739739102768,56.74,100.0,43.26,True,full_switch,6374.0,6374.0,1817.0,4557.0,43.37,16,0,13000,0.05,0.1,2,0.0,0.0,49039.33922086864,100.0,86.4,70307.86077913137,8263,0.0402,6286,0.5,6,0.12,801,0.0,0,5485,350744711170.11816,866972.550047644,v27
sweep_0047,v26_dominant,no_switch,0.3876,0.25,0.4747,0.163,0.159,0.2039,30.0,0.4,0.49,0.0,0.5673664319629602,0.10073123414415759,56.74,56.74,-0.0,False,no_switch,None,None,1234.0,None,12.4,20,0,13000,0.05,0.1,2,43.26335680370397,86.4,63882.42266693922,56.73664319629601,0.0,55464.77733306079,8856,0.1023,6701,0.5,6,0.12,6026,137876051704.07687,1500975.2940055244,675,156988615059.04193,0,v26
sweep_0048,v26_dominant,no_switch,0.6134,0.25,0.6583,0.1555,0.3283,0.3526,30.0,0.4,0.49,0.34722222222222227,0.56737060138721,0.358695652173913,56.74,56.74,0.0,False,no_switch,None,None,4296.0,None,9.74,47,0,13000,0.05,0.1,2,43.262939861279,56.39999999999999,60597.07702641588,56.737060138721,30.0,58750.122973584126,78259,0.0495,6532,0.5,6,0.12,4189,130784100818.10593,9541760.463605078,2343,166288745069.44986,71168822.58698775,v26
sweep_0049,v26_dominant,no_switch,0.566,0.25,0.7347,0.1157,0.2712,0.1843,30.0,0.4,0.49,0.0,0.5673664319629602,0.020465890183028287,56.74,56.74,-0.0,False,no_switch,None,None,None,None,1.35,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64294.75636571051,56.73664319629601,0.0,55052.44363428949,850,0.0431,6010,0.5,6,0.12,5887,138765982611.4804,1485670.61726132,123,155821537511.36566,0,v26
