sweep_name,economic_split,pool_committed_split,pool_ideology_strength,pool_max_loss_pct,outcome,total_reorgs,reorg_mass,cascade_time_s,econ_lag_s,duration,scenario_id,contentiousness,sp_pools,sp_economic,z_joint,surprise
lhs_2016_full_phase3_merged,0.297,0.428,0.7639,0.3423,v27_dominant,10,275,9648.0,-8632.0,13000,sweep_0168,0.38327955903843414,0.05391496140178893,0.0,0.4213186266171063,0.29632743405403145
lhs_2016_full_phase3_merged,0.645,0.4627,0.4485,0.293,v27_dominant,4,564,602.0,-301.0,13000,sweep_0171,0.2539041897668981,0.017154760446023837,0.10054781221829295,0.36108974981489755,0.0999014974487883
lhs_2016_full_phase3_merged,0.6765,0.293,0.7836,0.3229,v27_dominant,10,23,1943.0,-907.0,13000,sweep_0172,0.2746816748708558,0.02205612057345915,0.044060744747243634,0.329420899504573,0.11639538449161577
lhs_2016_full_phase3_merged,0.7677,0.4343,0.7551,0.2304,v27_dominant,4,24,1231.0,-566.0,13000,sweep_0174,0.23415773189478986,0.0,0.017407946744331267,0.2418665877229506,0.017736883099683024
lhs_2016_full_phase3_merged,0.5848,0.429,0.5388,0.2612,v27_dominant,4,24,732.0,-99.0,13000,sweep_0181,0.22848238829717257,0.13723808356819023,0.01411275223632204,0.37036921264707373,0.10987619975196519
lhs_2016_full_phase3_merged,0.7576,0.3802,0.701,0.206,v27_dominant,4,68,703.0,-66.0,13000,sweep_0190,0.22959762966848826,0.007352040191153051,0.05711670480549185,0.28455616859048394,0.008536685057714526
lhs_2016_full_phase3_merged,0.7376,0.4757,0.7078,0.3609,v27_dominant,10,250,2219.0,-1887.0,13000,sweep_0207,0.302697918755654,0.25487072662663884,0.2702059496567507,0.8152364883090646,0.41033569911556256
lhs_2016_full_phase3_merged,0.6581,0.4252,0.7433,0.2014,v27_dominant,10,373,3243.0,-1107.0,13000,sweep_0211,0.27848700181284297,0.06371768165665971,0.5657000208029955,0.89636944243127,0.2599471383050683
lhs_2016_full_phase3_merged,0.4656,0.2738,0.6421,0.1823,v27_dominant,4,36,663.0,0.0,13000,sweep_0213,0.22733114902270932,0.06126700159294214,0.0,0.2791818248569126,0.08840757787135566
lhs_2016_full_phase3_merged,0.6665,0.3482,0.7208,0.1736,v27_dominant,10,217,1333.0,-664.0,13000,sweep_0215,0.28231082976686234,0.04449345804571871,0.9165276828434723,1.231638321326726,0.5308067917698824
lhs_2016_full_phase3_merged,0.7428,0.3401,0.7297,0.3564,v27_dominant,10,135,1640.0,-661.0,13000,sweep_0216,0.27612993840738775,0.0181350324715108,0.14132723112128123,0.42415457252017963,0.2658035321126459
lhs_2016_full_phase3_merged,0.5593,0.2909,0.5354,0.2147,v27_dominant,4,36,775.0,0.0,13000,sweep_0217,0.22617639080021215,0.02205612057345915,0.21547188128423825,0.4543358983540433,0.14993084645683433
lhs_2016_full_phase3_merged,0.7331,0.1581,0.6744,0.255,v27_dominant,12,22,1580.0,0.0,13000,sweep_0218,0.2707069053973711,0.7204999387329983,0.23276055752028307,1.2127544006284867,0.695312523026999
lhs_2016_full_phase3_merged,0.5926,0.369,0.4856,0.2768,v27_dominant,10,246,4420.0,-163.0,13000,sweep_0226,0.2399167520840388,0.09426074068887405,0.15980204793934752,0.48404190435088246,0.10027734785135763
lhs_2016_full_phase3_merged,0.7252,0.3982,0.569,0.1923,v27_dominant,10,251,1333.0,-403.0,13000,sweep_0230,0.27748512066606484,0.002450680063717738,0.07495735385895573,0.34339939185262686,0.005723323197543761
lhs_2016_full_phase3_merged,0.574,0.2955,0.4565,0.2027,v27_dominant,10,396,1258.0,-241.0,13000,sweep_0233,0.279714501659588,0.002450680063717575,0.12667729930887814,0.39725637469175057,0.09110412859597473
lhs_2016_full_phase3_merged,0.7482,0.4166,0.5021,0.3033,v27_dominant,10,231,1323.0,-707.0,13000,sweep_0234,0.2839132200553241,0.002450680063717738,0.0,0.27460387788387347,0.04942869801909721
lhs_2016_full_phase3_merged,0.5323,0.3882,0.671,0.1811,v27_dominant,4,64,701.0,242.0,13000,sweep_0238,0.2335523876371649,0.051464281338071356,0.018814229249011872,0.2941568813850375,0.13531216543711724
lhs_2016_full_phase3_merged,0.6863,0.4594,0.5013,0.3399,v27_dominant,4,12,1641.0,0.0,13000,sweep_0240,0.2163853598093019,0.002450680063717575,0.10102392344497596,0.31089702512784556,0.1150318992973029
lhs_2016_full_phase3_merged,0.7725,0.2338,0.7532,0.2603,v27_dominant,4,80,780.0,-446.0,13000,sweep_0242,0.23803931967855707,0.051464281338071356,1.0,1.2796437301317198,0.7720517171794709
lhs_2016_full_phase3_merged,0.4965,0.4811,0.7324,0.2275,v27_dominant,10,180,1466.0,-1111.0,13000,sweep_0243,0.28996702492311766,0.19196993832455184,0.0,0.46992618523635676,0.2631586637323598
lhs_2016_full_phase3_merged,0.7608,0.5169,0.5915,0.2494,v27_dominant,10,181,1556.0,-532.0,13000,sweep_0244,0.2756598230937508,0.017154760446023674,0.0,0.28139642679352156,0.02720165459004042
lhs_2016_full_phase3_merged,0.6011,0.4055,0.4407,0.3716,v27_dominant,10,302,6928.0,-2232.0,13000,sweep_0247,0.2640082976890503,0.06371768165665971,0.22153526107759514,0.538325703675537,0.23506889060498454
lhs_2016_full_phase3_merged,0.765,0.2669,0.4842,0.2842,v27_dominant,4,136,767.0,-407.0,13000,sweep_0255,0.2392817157051698,0.4019115304496997,0.027459954233409613,0.6587418679867316,0.09661547397138734
lhs_2016_full_phase3_merged,0.7026,0.3906,0.59,0.1743,v27_dominant,10,208,1930.0,78.0,13000,sweep_0260,0.26225481626493563,0.008168933545725739,0.18919261262510725,0.44875345696784197,0.021689750420112366
lhs_2016_full_phase3_merged,0.701,0.4992,0.7903,0.3533,v27_dominant,10,167,3325.0,-1308.0,13000,sweep_0261,0.274897446121778,0.10537924273986028,0.027876014146037287,0.39676612481961815,0.15077112743145485
lhs_2016_full_phase3_merged,0.604,0.4464,0.6083,0.3904,v27_dominant,10,62,1794.0,-836.0,13000,sweep_0268,0.27597407161993565,0.061267001592941975,0.2048124263227239,0.5306223262427623,0.26177368094642944
lhs_2016_full_phase3_merged,0.7405,0.3929,0.4459,0.3405,v27_dominant,4,76,705.0,-342.0,13000,sweep_0272,0.23625924414491212,0.045092513172405264,0.006615352610776099,0.27818097188257795,0.05841800409534136
lhs_2016_full_phase3_merged,0.6207,0.2824,0.5659,0.202,v27_dominant,10,101,1955.0,-186.0,13000,sweep_0279,0.26065506331603105,0.08577380223011871,0.090393176617433,0.4260254003597653,0.060353598384300065
lhs_2016_full_phase3_merged,0.6963,0.3166,0.7334,0.3383,v27_dominant,10,161,1417.0,-478.0,13000,sweep_0288,0.27512323917627435,0.12314667320181347,0.3611742135311932,0.748048195105164,0.26514152693171916
lhs_2016_full_phase3_merged,0.7512,0.5072,0.7377,0.2619,v27_dominant,10,173,1369.0,-71.0,13000,sweep_0298,0.2666192454783737,0.007352040191153051,0.04007489078427309,0.30300249115257116,0.019190157772996146
targeted_sweep10_econ_threshold_2016,0.35,0.35,0.51,0.26,v27_dominant,16,8289,,,13000,sweep_0000,0.4044750499001996,0.28645726967011187,0.0,0.6741784833823725,0.4698453296067504
targeted_sweep10_econ_threshold_2016,0.5,0.35,0.51,0.26,v27_dominant,16,8289,,,13000,sweep_0001,0.4044750499001996,0.21820777487975268,0.0,0.6059289885920133,0.4314326607847087
targeted_sweep10_econ_threshold_2016,0.6,0.35,0.51,0.26,v27_dominant,16,8289,,,13000,sweep_0002,0.4044750499001996,0.04955625185989132,0.10936101782783735,0.5466384833999893,0.3619202292177422
targeted_sweep10_econ_threshold_2016,0.7,0.35,0.51,0.26,v27_dominant,16,8289,,,13000,sweep_0003,0.4044750499001996,0.021649618880350444,0.25871882164788323,0.6680896542404943,0.3434879741665278
targeted_sweep10b_econ_threshold_2016,0.35,0.35,0.51,0.26,v27_dominant,10,8338,,,13000,sweep_0000,0.36623552894211575,0.2864572696701117,0.0,0.6375228887262818,0.44429948325057955
targeted_sweep10b_econ_threshold_2016,0.5,0.35,0.51,0.26,v27_dominant,10,8338,,,13000,sweep_0001,0.36623552894211575,0.21820777487975268,0.0,0.5692733939359228,0.4053331985822639
targeted_sweep10b_econ_threshold_2016,0.6,0.35,0.51,0.26,v27_dominant,10,8338,,,13000,sweep_0002,0.36623552894211575,0.049556251859891154,0.10936101782783735,0.5099828887438986,0.3376511709225222
targeted_sweep10b_econ_threshold_2016,0.7,0.35,0.51,0.26,v27_dominant,10,8338,,,13000,sweep_0003,0.36623552894211575,0.021649618880350444,0.25871882164788323,0.6314340595844038,0.32464206647977656
targeted_sweep10b_econ_threshold_2016,0.82,0.35,0.51,0.26,v27_dominant,4,564,,,13000,sweep_0004,0.046930139720558886,0.005922476820651173,0.0,0.050908714504856185,0.0009224174223379992
targeted_sweep7_esp_2016,0.78,0.214,0.51,0.26,v27_dominant,4,232,689.0,-366.0,13000,sweep_0007,0.24258507046001904,0.8675407425560591,0.8121489494487193,1.9122266011922304,1.045350541985086
targeted_sweep7_esp_2016,0.85,0.214,0.51,0.26,v27_dominant,4,296,695.0,-356.0,13000,sweep_0008,0.2445909135951615,0.18625168484254384,0.0,0.4207113527639789,0.040668764100517965
targeted_sweep8_lite_2016_retarget,0.82,0.35,0.51,0.26,v27_dominant,4,564,,,7200,sweep_0004,0.046930139720558886,0.005922476820651173,0.0,0.050908714504856185,0.0009224174223379992
targeted_sweep9_long_duration_2016,0.7,0.35,0.51,0.26,v27_dominant,10,8338,,,20000,sweep_0000,0.36623552894211575,0.021649618880350444,0.25871882164788323,0.6314340595844038,0.32464206647977656
