scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0042,v26_dominant,no_switch,0.3297,0.25,0.5313,0.16,0.2852,0.1926,30.0,0.4,0.49,0.0,0.5673664319629602,0.027056672760511883,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.81,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64316.5070963507,56.73664319629601,0.0,55030.6929036493,912,0.085,5470,0.5,6,0.12,5322,138812926743.17032,1185811.876120586,148,155759973808.34705,0,v26
sweep_0043,v27_dominant,no_switch,0.5402,0.25,0.6257,0.16,0.3446,0.2543,30.0,0.4,0.49,1.0,0.56737060138721,0.6893582120155833,56.74,56.74,0.0,False,no_switch,None,None,12139.0,None,13.46,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55911.3830257814,56.737060138721,86.4,63435.81697421861,8184,0.085,4877,0.5,6,0.12,1515,120671166223.67604,0,3362,179551324545.16092,115686921.06080428,v27
sweep_0044,v27_dominant,no_switch,0.5065,0.25,0.7538,0.16,0.3658,0.4036,30.0,0.4,0.49,1.0,0.56737060138721,0.7256766642282371,56.74,56.74,0.0,False,no_switch,None,None,11508.0,None,14.06,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55754.29480165083,56.737060138721,86.4,63592.90519834917,8123,0.085,5468,0.5,6,0.12,1500,120332129373.2175,0,3968,179995953463.9396,109154071.13248289,v27
sweep_0045,v27_dominant,full_switch,0.4219,0.25,0.4629,0.16,0.2167,0.3917,30.0,0.4,0.49,1.0,1.0,0.8557761301124133,56.74,100.0,43.26,True,full_switch,9562.0,9562.0,4888.0,4674.0,42.1,10,0,13000,0.05,0.1,2,0.0,0.0,49296.86702573782,100.0,86.4,70050.33297426219,3633,0.085,4181,0.5,6,0.12,603,0.0,0,3578,349459982627.16235,33166009.66517023,v27
sweep_0046,v26_dominant,no_switch,0.7719,0.25,0.4389,0.16,0.208,0.2023,30.0,0.4,0.49,0.0,0.5673664319629602,0.029699628754640568,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.84,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64278.06419210376,56.73664319629601,0.0,55069.13580789624,1016,0.085,5926,0.5,6,0.12,5750,138729956254.06973,1187140.4066810207,176,155868783373.38568,0,v26
sweep_0047,v27_dominant,full_switch,0.3604,0.25,0.4698,0.16,0.1997,0.3411,30.0,0.4,0.49,1.0,1.0,0.8736616702355461,56.74,100.0,43.26,True,full_switch,7088.0,7088.0,3681.0,3407.0,43.23,10,0,13000,0.05,0.1,2,0.0,0.0,49068.07110855409,100.0,86.4,70279.12889144593,2567,0.085,3269,0.5,6,0.12,413,0.0,0,2856,350601376448.5675,21612066.163087018,v27
sweep_0048,contested,no_switch,0.3258,0.25,0.6032,0.16,0.2234,0.2585,30.0,0.4,0.49,0.5844907407407407,0.56737060138721,0.5815914924825816,56.74,56.74,0.0,False,no_switch,None,None,None,None,6.08,5,0,13000,0.05,0.1,2,43.262939861279,35.9,57928.39422949586,56.737060138721,50.5,61418.80577050415,626,0.085,2727,0.5,6,0.12,1141,125024395943.0377,129156133.48075607,1586,173842293740.1104,0,v27
sweep_0049,v26_dominant,no_switch,0.4199,0.25,0.7496,0.16,0.2488,0.1555,30.0,0.4,0.49,0.0,0.5673664319629602,0.032551556813586735,56.74,56.74,-0.0,False,no_switch,None,None,None,None,1.22,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64231.71666598864,56.73664319629601,0.0,55115.483334011355,948,0.085,4946,0.5,6,0.12,4785,138629925390.48898,1934054.2722901073,161,155999966338.2524,0,v26
sweep_0050,v27_dominant,no_switch,0.6729,0.25,0.5349,0.16,0.2936,0.3033,30.0,0.4,0.49,1.0,0.56737060138721,0.6850442295823904,56.74,56.74,0.0,False,no_switch,None,None,12155.0,None,13.27,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55960.16428443371,56.737060138721,86.4,63387.0357155663,8285,0.085,4861,0.5,6,0.12,1531,120776448744.92433,0,3330,179413252080.39606,115811706.16055562,v27
sweep_0051,v26_dominant,no_switch,0.3669,0.25,0.5085,0.16,0.2331,0.2009,30.0,0.4,0.49,0.0,0.5673664319629602,0.03072111846946284,56.74,56.74,-0.0,False,no_switch,None,None,None,None,1.21,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64274.84579241427,56.73664319629601,0.0,55072.35420758574,1028,0.085,5436,0.5,6,0.12,5269,138723010051.6017,1358648.5923003275,167,155877892796.23483,0,v26
sweep_0052,v27_dominant,no_switch,0.3218,0.25,0.4915,0.16,0.2345,0.5025,30.0,0.4,0.49,1.0,0.5673741253525133,0.8383763837638376,56.74,56.74,0.0,False,no_switch,None,None,6669.0,None,18.11,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,54718.79806280934,56.73741253525133,86.4,64628.40193719066,4963,0.085,5420,0.5,6,0.12,876,118096298731.07764,0,4544,182928001849.12958,52909408.722527094,v27
